"","USA","CAN","CUB","DOM","JAM","TRI","MEX","GUA","HON","SAL","NIC","COS","PAN","COL","VEN","SUR","ECU","PER","BRA","BOL","PAR","CHL","ARG","URU","UKG","IRE","NTH","BEL","LUX","FRN","SWZ","SPN","POR","POL","AUS","HUN","CZR","SLO","ITA","ALB","MAC","CRO","SLV","GRC","CYP","BUL","MLD","ROM","RUS","EST","LAT","LIT","UKR","BLR","ARM","GRG","AZE","FIN","SWD","NOR","DEN","CAP","GNB","EQG","GAM","MLI","SEN","BEN","MAA","NIR","GUI","BFO","SIE","GHA","TOG","CAO","NIG","GAB","CEN","CHA","CON","UGA","KEN","TAZ","BUI","RWA","DJI","ERI","ANG","MZM","ZAM","ZIM","MAW","SAF","NAM","LES","BOT","MAG","MAS","MOR","ALG","TUN","LIB","SUD","IRN","TUR","EGY","SYR","LEB","JOR","ISR","SAU","YEM","KUW","BAH","QAT","UAE","OMA","TKM","TAJ","KYR","UZB","KZK","CHN","MON","TAW","ROK","JPN","IND","PAK","BNG","MYA","SRI","NEP","THI","CAM","LAO","MAL","SIN","PHI","INS","AUL","PNG","NEW","SOL","FIJ"
"TKM",6.00812498800109,3.51660723317298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02683159140754,0,0,0,-4.60517018598809,0,3.54529772563591,0,3.16716138918152,2.96269241947579,0.553885113226438,4.80590451578917,1.58923520511658,3.38303341103448,2.18717424148272,4.61571439986376,3.80821683670256,5.81111105240873,3.52252966682968,5.02631177348126,5.51741273501568,0,-0.3147107448397,-3.50655789731998,-0.653926467406664,3.99231183665695,0,-0.127833371509885,-0.527632742082372,4.98668407327374,5.7787353278926,-0.63487827243597,0.470003629245736,0.27763173659828,7.96691269375014,3.89873511110121,4.74205843805021,5.18447655012428,6.29874702052722,1.50407739677627,-0.0202027073175195,-0.446287102628419,1.86872051036418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.60517018598809,0,-4.60517018598809,0,0,6.99673638145487,5.88399068880275,-2.40794560865187,0,0,-1.34707364796661,1.49514876603197,3.66125128699646,0,-1.07880966137193,-4.60517018598809,0,6.24744308151576,2.05923883436232,0,3.98527346716774,2.78192004966867,4.46233853688055,4.78013138837575,4.78164132910387,0,0,2.13060982825424,2.77819796100429,3.44967003511293,2.53528285711307,2.45702144629846,0,-1.10866262452161,0,1.05082162483176,0,0,0.53062825106217,0,0,0.0295588022415444,0,-4.60517018598809,0,0,0
"TAJ",5.56260286119342,-0.967584026261706,0,0,2.78501124223834,0,0,0,0,0,0,0,-1.6094379124341,0,2.55722731136763,0,0,-0.2484613592985,-1.51412773262978,0,0,-3.91202300542815,-2.30258509299405,0,2.05796251000271,0,3.24376354037598,2.12345842709661,0,2.03992078351755,2.86105737022739,0.647103242058539,1.22671229129543,1.82776990675109,2.006870848845,1.41342302850814,2.6616571615325,0.27002713721306,4.51830425296643,0,-0.673344553263766,0,0.727548607277278,2.86162928903051,-0.105360515657826,2.82316300820271,-1.71479842809193,4.15731936138349,5.86198208932975,1.75958057086382,2.2364452904895,3.14458322028635,4.46957953168174,2.84258109405982,0,0.431782416425538,4.74501908110449,-0.693147180559945,0.819779831493311,4.78557323695942,-0.127833371509885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30258509299405,0,0,0,0,0,-0.430782916092454,3.45568556694622,-2.30258509299405,0,0,4.26647548151378,4.23714536085377,-1.51412773262978,-1.6094379124341,0,0,-0.356674943938732,0,-3.91202300542815,-0.693147180559945,0,0,3.20396521213245,0,3.98527346716774,0,3.11794990627824,5.42075621374061,5.24686616495696,4.67282883446191,0,0,2.41858876875035,2.33311429802887,1.92278773163446,2.21593728626837,2.16102152867226,0,0,0,-2.30258509299405,0,0,-0.693147180559945,0,0,-1.38629436111989,0,0,0,0,0
"KYR",4.28413813385476,3.55706087949309,1.35583515363518,0,0,0,-1.27296567581289,0,0,0,0,0,0,-3.91202300542815,0,0,0,0.0861776962410524,0.678033542749897,0,0,0,-0.673344553263766,0,1.62924053973028,-0.798507696217772,2.95386806945529,1.78674692740451,-2.20727491318972,1.89311196348834,1.53471436623816,1.50629715351459,0.636576829071551,2.53765721517353,1.36863942588117,1.08180517035173,1.43270073393405,0.215111379616945,1.95444505150515,0,-1.83258146374831,-1.96611285637283,0.662687973075237,0.22314355131421,0,0.364643113587909,0.774727167552368,1.07158361628019,6.26187329088931,1.03673688495002,0.398776119957368,0.470003629245736,3.82428409112014,2.21046980408624,-0.2484613592985,-0.446287102628419,1.20297230399235,1.88858365386359,1.27815220250019,-1.23787435600162,1.10525683138678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77195684193188,0,0,0,0,0,0,0,0,0.636576829071551,0,-0.385662480811985,0,0,0,0,0,2.23001440015921,0,-4.60517018598809,0,0,2.29152414563462,3.86094021519883,0,-1.17118298150295,0,0,0.231111720963387,0.947789398933526,0,0,0,0,5.27617400186235,0,2.78192004966867,3.11794990627824,0,4.36830796253294,5.71092358280757,5.33498675090505,0.048790164169432,-0.736050506214594,3.38065448043083,2.48906465993666,1.59330853050422,0.254642218373581,-0.510825623765991,0,0.364643113587909,0,0.385262400790645,0,0,0.62057648772511,-1.27296567581289,-2.99573227355399,1.37624402526639,0,0,0,0,0
"UZB",5.1837479118049,3.68787895378035,0,0,0,0,0,0,0,0,0,0,0,-2.20727491318972,0,0,0,-2.12026353620009,2.31253542384721,0,0,0,-4.60517018598809,-3.2188758248682,4.56320170116559,0.165514438477573,3.83988232765046,3.75490124965593,1.28093384546206,4.58547755264236,3.50585765220559,2.66930937278578,2.37583555473364,5.33696099014024,5.06701562753236,3.40252982689593,3.57009591812397,2.49485698064117,4.91390410513648,0,-1.30933331998376,0,2.28645571106416,3.61199840977798,-2.30258509299405,1.61143591509677,1.19392246847243,3.55990907281698,7.52217305577399,2.06051353179432,3.20761263258949,3.62700405039585,5.91625596951023,4.09717388923226,1.27815220250019,1.73871024813824,4.63404914553847,3.07176695982999,3.37587957367787,1.55603713570699,0.89199803930511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746687947487975,0,0.457424847038875,0,0,4.6572881402502,6.05378185317284,-1.46967597005894,0,-0.462035459596559,-0.415515443961666,2.09433015417359,0.425267735404344,0,0,0,0,0,0.131028262406404,4.46233853688055,5.42075621374061,4.36830796253294,0,6.24136686772288,6.56300890590868,2.80214752448133,2.21819580260149,6.34780943658473,5.09473131444936,3.96688990686899,2.64333388638252,5.19788911171354,0,0,0,1.67896397508271,0,0,2.30558060197384,0,-1.34707364796661,2.46470394247048,0,-2.65926003693278,0,0,0
"KZK",7.47120940534833,4.88801558054834,3.5142284036242,1.46093790411566,0,-0.186329578191493,3.28653447334202,1.21787570949493,-1.13943428318836,2.34660197841082,0,-0.693147180559945,-3.50655789731998,-0.3147107448397,-4.60517018598809,0,2.82018770103906,-2.52572864430826,3.79481480452261,0,0,1.01160091167848,3.18221184049661,-3.2188758248682,5.96391347802069,2.35422832614588,6.71034038874053,4.96263481804107,2.23751309625033,7.96384621336909,5.45078090967451,6.52179863726202,5.75871248151466,6.56425037099674,6.71181338509307,5.17518881906689,5.58217965289695,3.77299079673259,7.96262464470233,0,2.97552956623647,2.65394594210901,4.22347043143019,6.0253344316156,0.985816794522765,5.33141359403723,4.45457982735559,7.20957691498764,9.24876653879187,3.74218322613625,3.66969663469716,5.0176771088853,6.82468883776383,5.45073797924326,1.37371557891303,3.10593106585207,4.73821395974586,6.14020777584594,5.69164241476203,3.33363206216639,3.64335893881213,0,0,0,-4.60517018598809,0,0,-1.66073120682165,-4.60517018598809,0,-3.91202300542815,-0.462035459596559,0,2.47401420862158,0,-4.60517018598809,0.837247524533702,0,0,0,0,0.698134722070984,2.89977188240808,-1.02165124753198,0,-0.385662480811985,0,0,0,-1.89711998488588,0,1.15688119679209,0,0.357674444271816,0,0,0,0,0,-2.12026353620009,-2.81341071676004,2.11866225483312,0,0,6.92258477642813,6.96935824559261,2.81959157583512,2.46809953147162,1.29746314741327,3.23159459727598,4.03812688222387,4.32757044887782,1.66203036255327,-1.02165124753198,-1.13943428318836,-1.27296567581289,4.27722152030776,0.904218150639886,4.78013138837575,5.24686616495696,5.71092358280757,6.24136686772288,0,8.8819932371341,3.67427330172457,3.36950786439204,6.29419531776128,6.2706859286419,4.78189276438156,2.45958884180371,3.04356960296815,0,1.38128181929635,0,4.22829253473184,-4.60517018598809,0,4.14567118938744,3.00071981506503,0.438254930931155,3.30688670219091,0,1.85941811770187,0,0,0
"CHN",12.724679040435,10.4931155766509,6.86348986268412,5.91822158534026,5.93269601419232,4.8839376410503,10.0217749054476,6.4147204562247,5.40348786415358,5.22138232507391,2.65815943148875,7.53656125227018,5.00085428224115,7.54067994436993,7.7053210317104,4.27666611901606,6.40216592201139,8.14708557458913,9.75261175442518,5.151266423836,6.6944630437183,8.94364845672187,8.73453755992771,6.06378520868761,10.7651664370804,8.41135700709045,10.5629605693589,9.78196208521013,8.0516691139801,10.3448865679078,9.3243277688565,9.6354531934212,7.09418505215395,8.26551641177972,8.49833244041529,8.58072182779181,8.45302580140099,6.61764359073613,10.2746382651396,5.20086990438207,4.84693920142547,6.84650733794263,5.87700722513016,7.78169367930075,5.62268087321916,6.71076668514478,4.31361395198771,7.58430040494446,10.0647297423485,6.17297327364491,5.03056863180371,5.95658838272055,7.8681930313458,6.66479160021862,4.20439406736606,3.92454428598182,5.35913020594455,8.63164624438495,8.98441044231284,8.46499633104112,8.69241795879896,1.85941811770187,1.8961194845523,7.31944099890336,4.9921318225317,5.10933366688053,4.9357680594167,5.30076437019109,4.50324819626271,3.67781850675451,5.19351225218191,5.23169667920614,3.80976877138939,6.75267917107838,4.81283455045384,5.5269259572933,8.06529035000218,5.99116450209898,2.83085763036376,5.37874461566065,7.80660275804587,4.8343753286809,6.44097843805083,6.30195941762492,2.62466859216316,3.41510028683115,4.86968598040803,2.13060982825424,8.86819366596299,4.9853858598428,5.8578760099936,5.70681121671621,3.04642538786951,9.20052637182956,4.912948960139,4.02802668118445,4.13564644157921,5.77430306747132,5.85188633785286,7.22199651361917,7.56084579708052,6.1068892485234,7.20078303775867,8.29460948336054,9.27468043592243,8.95446441285737,7.86639643673002,6.94771610280132,6.35156611346462,7.01601758038441,8.79694691742589,9.75596038871641,8.0133729724027,7.58758923047996,5.87804385756872,6.54937888840365,9.61378744522103,8.38888925466244,4.78164132910387,4.67282883446191,5.33498675090505,6.56300890590868,8.8819932371341,0,6.75397453072176,11.4483770237835,11.7994958447206,12.4169533141031,10.1635734542745,8.27786690309025,7.87165452477102,7.23426375608859,7.23001267607361,5.46366229913487,10.3992746625737,7.27441718676641,5.00870008946175,10.7017212862296,11.0517250534494,9.95798141962224,9.68499317703603,5.98723059657592,8.45145288175337,2.44841554120559,0.357674444271816,-3.50655789731998
"MON",5.24090009567809,5.07798236755587,0,0,0,0,-2.30258509299405,0,-4.60517018598809,0,0,0,-1.38629436111989,-3.91202300542815,0,0,0,-2.99573227355399,0.518793793415168,0,0,-2.99573227355399,1.46093790411566,0,2.43536620422786,-1.10866262452161,1.24415459395877,1.73695123273306,-2.40794560865187,3.45284061481399,1.46093790411566,-0.0408219945202552,-3.91202300542815,2.2353763433006,0.0392207131532813,2.48657192910706,1.57897870494939,-0.693147180559945,3.3057871968575,0,0,0,-0.63487827243597,-2.12026353620009,-1.83258146374831,0.500775287912489,-4.60517018598809,-0.356674943938732,6.04604742487827,0.425267735404344,0.46373401623214,-0.798507696217772,3.4193646856176,1.62531126159039,0,-0.916290731874155,-2.20727491318972,1.02961941718116,0.871293365943419,-0.0408219945202552,1.20896034583698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30258509299405,0,0,0,0,0,0,0,0,0,-0.400477566597125,0,0,0,0,0,0,-2.30258509299405,-4.60517018598809,0,0,0,0.920282753143692,-2.20727491318972,-1.96611285637283,-1.77195684193188,0,2.09556092355972,0,0,0.048790164169432,-2.65926003693278,0,-0.843970070294529,0,0,0,0.048790164169432,2.80214752448133,3.67427330172457,6.75397453072176,0,0.638339824346253,4.19101744948236,4.48503438474811,1.01523067972906,-2.99573227355399,-0.82098055206983,0,-1.27296567581289,-1.51412773262978,0.0392207131532813,0,0,1.90805992492422,2.73566536813518,0.0582689081239758,1.14740245283754,0,0.307484699747961,0,0,0
"TAW",10.8096877457285,8.00095058894425,2.50143742714796,4.55964946137177,3.16911247530744,3.58863607355959,7.11124364652984,4.89626879044204,3.86632811594968,4.17079950308887,3.83450687826027,5.21963372659012,5.51989885848249,5.64746514230215,4.8283194652859,1.46102397929739,5.04627283895233,6.13469741536636,7.70659267084433,1.29998019556733,4.20661751186484,7.21919084025875,5.77748326868607,4.28951247236701,8.49538920273174,6.8419045372596,8.75869550462507,7.33211246924709,5.65004194260978,8.28645562844702,7.39113782258736,7.3234700130842,5.77620678977834,6.2329946647536,6.63372400891819,6.25215182930332,5.6881388825704,5.43577060243187,8.07906087296787,0.0148659521384846,0.758272716870392,0,4.19328571780574,5.35617972977968,3.55035022163963,4.50287064742288,1.72199647984786,5.00035590844383,0,4.50931297058707,3.89707621664219,4.66370296495547,5.55082552649215,3.64795289683552,0.20787639918337,1.33971886775566,0.907414252236329,6.99430244824403,6.98320007861227,6.52887898453823,0,0,-1.17623442828169,6.19261063659794,0.190879830075508,3.08202143147287,2.19540314175133,2.41980654877174,0.0394514557609272,-0.380872500518126,1.38452780167217,2.96461357029923,1.0113012304149,0,2.33427453642809,3.97531859820018,5.18587256090429,2.81143051745888,0.541315642776019,4.41512494216865,6.65717433777666,2.12656925331193,3.90835129293428,0,-2.77113378118003,-1.50236536314256,2.40814123951491,0.110765581933567,6.89394332559291,1.68830750150377,3.83665498436151,3.03292376576885,2.45987820164452,7.41068146417692,3.90956097712222,3.95781907271202,1.98359575596427,3.23049790608257,3.44599460049813,4.45823554117581,3.59338961817241,3.39824455970459,1.62018198759483,2.72783818776834,7.94160651508773,7.21749216125024,5.67161538345118,4.75349428133476,3.90811716756471,5.29088551865263,6.93907660473607,8.97829374312258,3.03948754580566,8.39170601997067,5.38729700523912,6.65529547500885,7.9100603910097,6.68337547632404,0,0,-0.736050506214594,2.21819580260149,3.36950786439204,11.4483770237835,0.638339824346253,0,9.84046287163067,11.0090939916772,7.79355323579789,6.10362420114985,6.13544858561722,4.86950857750696,5.58977340860937,1.27623979004643,8.79261567122108,5.81682725657121,2.40646625494757,9.14288474689172,9.44123532341501,8.85447395823166,8.83541460464197,3.24605704562003,6.87289692488939,1.47256104422718,0.787456860030687,-1.3719773405251
"ROK",11.2425645120469,8.91830885438656,-2.04022082852655,5.30340440559659,3.11927645964545,3.68637632389582,8.94669638901817,6.3684958865536,5.03656291610617,4.69647234439488,0.350656871613169,5.35861252233179,5.86021626049803,6.59375660932384,5.35663344337087,1.77155676191054,6.01011454960303,6.40987878550236,8.5291514061109,3.95546556327098,3.76537742508666,8.25307919706384,6.66374553498654,4.31682122454861,9.07728429494273,7.12493709441203,8.76588284465369,7.93471759777332,4.68647363705213,8.72957180817776,7.47989234747123,8.29269121786418,6.06629368772863,7.04414632888645,7.18223052394664,7.24618987463108,6.63442308608464,6.68801841830236,8.94447327976449,2.9274534328007,3.55563373496657,5.22794854888115,4.75108706088825,7.35409358029988,3.75443308485338,5.12062507813774,2.68170622576261,6.45329423553511,8.97889999701199,4.36156879277149,3.79795804914017,4.54159120434522,6.83397955931875,3.94565118640813,2.59897910604785,2.77757626375082,3.73122029460346,6.88937743619828,7.61308791440588,7.09659719859933,7.12486466126176,-0.994252273343867,0.548121408509688,-0.693147180559945,0.951657875711446,0.912282710476616,2.83732253680635,1.50851199384414,1.44691898293633,1.53039470509365,5.22111229563906,1.40118297361364,1.0952733874026,4.65014355163082,-0.174353387144778,5.82478993589021,7.1543887687445,4.49457376464606,-0.261364764134408,3.98601668533647,6.08169365830047,2.29253475714054,4.41279829334063,3.56642929435737,0.122217632724249,0.698134722070984,2.83144707924613,-0.162518929497775,7.42046512648313,2.60564826748413,5.58544928769434,3.17971910966701,2.08193842187842,7.89670150009581,3.40916555131133,1.31103187661934,1.7281094421516,2.83790818836042,3.45663208855026,5.77309085192153,6.29240212586221,4.67441635872491,6.00131586315836,5.66469508594815,8.68103844096259,8.19043204911262,6.88635798087406,6.1130846562178,4.7315384848029,6.02552775238368,7.21313482326794,9.81342716840843,5.95381459965608,8.77661158259514,6.08167081499413,8.64181854272741,9.47457212237507,8.30396284155304,2.13060982825424,2.41858876875035,3.38065448043083,6.34780943658473,6.29419531776128,11.7994958447206,4.19101744948236,9.84046287163067,0,11.1954904647691,8.73982621243203,6.87801746071818,6.19778742069185,5.23787710273662,5.51504035005932,2.7669478423497,8.79065868550873,5.0539501787822,2.85819285953193,9.36882507491379,9.54080962670123,8.43608291409295,9.31050420825517,4.50523934736304,7.38913149452284,1.54329810992956,-3.91202300542815,2.55722731136763
"JPN",12.2423896277035,9.99772670444933,5.42088891893622,5.97630014658821,5.48852441761598,5.76832099579377,9.73669361584972,5.9658646480577,4.88067845750816,4.97831869261971,4.86406690700812,6.64994264013263,5.44781437769395,6.9808570307802,6.92101695296532,4.08142817028887,6.23900798524573,7.06016730536995,9.0060357484548,5.40959036895747,4.79380510483864,8.70095537667318,7.01733587755087,4.81535007091044,10.0269844551412,8.62841787915759,9.53232966380937,9.2752128998273,5.35346821101288,9.70663777030121,8.90646387482888,8.94701004101669,6.82633912856777,7.07143753155715,7.88082324094383,7.87679784106316,7.93112664625953,6.15837631395214,9.48006135545874,2.50878592357794,3.53979923109978,5.79769774262929,5.32022561859692,7.15237848197328,5.28218798461815,5.55109738699055,3.11262602502549,6.60307623968541,9.39322676921773,5.43542361176604,4.11038193991972,4.25745498342083,6.53566208231502,4.1692974154585,3.21567069391925,2.51284601847724,4.26661578316255,7.82518536154972,8.45887316198559,7.97032579630298,8.06955517671686,0,-0.916290731874155,5.43599017167311,1.56024766824333,1.78170913337455,4.29456060889261,2.62972823432674,5.06094810796985,1.78170913337455,2.78932292123095,2.62756295018952,2.08691355651854,5.22510130421678,2.39425228151987,3.2557861788883,7.35493798044217,4.06199353200444,1.22964055107451,-0.127833371509885,2.20497226412705,4.31214050720972,5.73100846090979,5.18889304926675,2.2170272046324,2.66722820658195,3.93221771271367,0,5.00609165404638,3.6168462512141,4.63093539387412,5.03519781692451,3.67224181296091,9.17061673237659,0,0.364643113587909,3.52429957879614,3.8784662218993,4.81672686805038,6.25960058434102,6.44795541381919,5.61942212603813,5.08431936689353,7.68367988599965,9.37348420618033,8.12916615253306,6.89244872916475,5.68476953547427,5.18911615150427,6.01085042090782,7.63785136332028,10.4322835377888,6.21756372624782,9.09645024909259,6.66724937048921,9.28263870772519,10.3255399936986,8.3536242991357,2.77819796100429,2.33311429802887,2.48906465993666,5.09473131444936,6.2706859286419,12.4169533141031,4.48503438474811,11.0090939916772,11.1954904647691,0,8.8048997635679,7.48225967941131,6.58430785008361,5.71801405690293,6.32452023969801,3.44265917146975,10.6359323663679,5.32787616878958,3.37963320374631,10.3520249214153,10.1636031367701,9.66700353660358,10.2282471778283,6.36719183695219,8.5927588149655,4.13099787987014,2.60933422816305,-0.967584026261706
"IND",10.2206983296891,7.81962424926161,2.69192081917233,3.54673968695281,2.90142159408275,4.2094573693226,7.04605528368176,3.76398692660074,3.52577211624379,2.76945882923085,-2.65926003693278,4.19101744948236,5.03610809006929,5.55148563096794,4.5368913452348,3.12368563786445,3.87265828190587,5.07598598533438,7.68206300374197,2.52332575969195,3.23396146228624,6.30175779917798,6.82915569616949,3.72134664425144,9.10089820436544,5.9927637028396,7.98003043691419,8.95186234629103,3.46417218082354,8.30529368819749,8.84086383620024,7.75398399661128,5.65906400985682,5.91663323648498,6.25323247995896,4.9974149559254,6.15829168294329,4.33007522904178,8.40311478513869,2.32630161961136,2.57642175862377,4.3961760577783,4.41122129295316,6.07766517886583,3.72761928242987,4.08378904828258,2.55955019278377,6.00964821754161,7.86644244529529,2.67552700939665,3.06665661189069,3.80954721383891,6.93434852325166,4.34989076464381,2.88535921607262,3.19417321222783,4.13051575852693,6.4775875582336,7.30873032181744,6.1582705240719,6.74942755410283,-1.23787435600162,4.50700593720086,1.88403474533723,3.43527669531502,3.48584485572244,5.84212311760862,4.46590811865458,3.80644024285308,3.17429678147023,4.4083033577521,3.24376354037598,3.13244609686981,5.66031810324212,4.41630728115071,3.91182298542548,6.89967270278878,4.06543055205746,0.53062825106217,1.57069708411767,5.0166173657738,4.60176439285326,6.45308942242635,5.90868058562906,2.39151130218845,2.42125662271154,5.43289196484426,0,4.98750313003921,4.91456482534552,4.75436575234994,3.94681083091381,3.99507656056343,8.1877442337311,3.32467624375441,2.54866361559075,2.41591377830105,4.15088241318236,5.42159638270821,6.33647168617903,5.69598549035398,5.31138165587724,4.97631986368114,5.85021775288575,7.56326289571313,7.28427892758684,6.77075501964744,5.70394912743552,4.56507709242165,6.33285324950901,7.74812778579842,8.12432244039364,5.01999138902028,6.86339578488171,5.91425947619901,6.9346016680908,9.51074640047159,6.40527804357832,3.44967003511293,1.92278773163446,1.59330853050422,3.96688990686899,4.78189276438156,10.1635734542745,1.01523067972906,7.79355323579789,8.73982621243203,8.8048997635679,0,6.59884957007873,7.62810411696723,6.42303590230063,7.76590405467358,7.1583583431925,7.78048694062615,2.85532011983725,1.65632149833295,8.15071319178567,8.8769326349758,6.29519219797823,8.27046622462503,4.42328853242252,5.8181225530946,3.63995178049051,-1.83258146374831,-0.562118918153541
"PAK",8.52210908856984,6.08278952380134,0.60431596685333,1.870262530716,-0.162518929497775,0.198850858745165,4.94085639948834,2.4932054526027,2.45787797740008,-0.0100503358535015,0.122217632724249,1.57069708411767,0.0769610411361284,3.08236858021354,2.7459880404426,-0.616186139423817,1.6752256529721,2.58248697812686,5.81153013880653,-1.20397280432594,1.01160091167848,3.87432113824413,4.60316818331742,1.50407739677627,7.39299844436239,4.30135873160643,6.1468430442875,6.38301664999615,1.25846098961001,6.53699589911299,6.27187650621258,6.08518255098173,4.59056403359873,4.46475803227135,4.82526910711608,4.42340847245265,3.76212991585353,2.09433015417359,6.85266531266418,0.139761942375159,1.63510565918268,2.31055326264322,3.22087382753087,4.64256230520515,2.11142458753289,2.18041745901984,-1.30933331998376,4.40158413388941,6.00027561538653,2.46979301197795,0.891998039305111,3.67071548348627,5.60078952447245,3.94507085947435,1.34807314829969,-0.59783700075562,1.19694818938897,5.79778877447532,6.15317940342554,4.26436859120565,4.94584785309182,0,2.10046890887191,0.0676586484738149,2.22028985026722,1.94876321803772,0.936093359170335,0.378436435720245,1.4036429994545,3.26537765851962,2.6447553507299,1.07158361628019,2.29051251175978,3.42230634487239,2.12106321637066,4.1268117523596,4.21656219494635,-1.30933331998376,-0.27443684570176,0.364643113587909,2.48657192910706,2.36368019235386,5.53839669456845,3.40949618447685,1.1314021114911,2.03861954715958,1.60542989103656,0,2.46385324059017,3.32934327789417,3.16674007044767,1.65632149833295,1.31908561142644,5.65930798455437,0.662687973075237,1.80335860507141,0.500775287912489,3.460409241294,3.57402961243499,5.12687640085029,2.68239045432163,3.98713047791495,1.5830939370945,3.68009094808086,6.32636411916887,6.21846066773768,5.20422644314844,2.82316300820271,3.64204986675714,4.1301942151158,0,8.01251198532723,3.19826487096408,7.20712626907872,4.49892038614538,5.83062068449026,8.29450953433446,4.53098528779871,2.53528285711307,2.21593728626837,0.254642218373581,2.64333388638252,2.45958884180371,8.27786690309025,-2.99573227355399,6.10362420114985,6.87801746071818,7.48225967941131,6.59884957007873,0,5.35658627467201,3.73337469400049,5.1635280401994,2.01756613796175,6.43319729438669,2.45530618001171,-1.6094379124341,6.66982798467518,6.1864555070026,3.90055752731887,6.59363340182172,-1.34707364796661,4.2358441244958,0,0,-0.843970070294529
"BNG",8.07332191832034,6.22961493052871,0,0,0.246860077931526,0,0,1.49290409617815,-2.65926003693278,-0.544727175441672,0,-0.287682072451781,1.69561560867515,1.69009581545155,-1.17118298150295,0,0,2.33988087773774,4.62849601129159,-1.07880966137193,-3.91202300542815,2.39880395073459,4.57892887478286,0.819779831493311,7.2480060821067,3.90197266957464,6.14553665241977,6.12488030804742,-1.66073120682165,6.43808759330104,5.61728005903285,6.04457868275747,2.54002594900908,3.56104608260405,4.0894995105589,3.07037581654976,3.80153827225287,1.10194007876078,6.30851729731089,0,-0.63487827243597,0,1.53255686809814,3.04642538786951,0.904218150639886,1.29198368164865,0.672944473242426,3.27827616814965,5.09852406384204,-0.616186139423817,-0.3147107448397,0.364643113587909,3.79166164875696,2.34372703632522,0,0,-3.50655789731998,3.64440496401211,5.62289774591574,4.27680499826078,4.79678178968914,0,-0.891598119283784,0,0,2.50061594349318,0.131028262406404,-0.0725706928348355,0,-3.2188758248682,-0.579818495252942,1.00063188030791,-2.12026353620009,0.631271776841858,-0.7339691750802,1.26694760348732,2.86448398694404,-1.10866262452161,0,0,0,0.457424847038875,1.16938135955632,-0.994252273343867,0,0,-0.356674943938732,0,-1.42711635564015,0.693147180559945,-2.40794560865187,0,0,2.78809290877575,0,0,0,-0.0100503358535015,1.03673688495002,1.48387468945875,0.29266961396282,3.74336763939801,-0.941608539858445,3.37929254627411,4.3050105920252,5.09092412532506,3.52282486978385,2.30757263450508,-0.843970070294529,1.64865862558738,0,5.76719536250626,0.173953307123438,7.07735458336226,0.841567185678219,2.84665205053984,5.93083836279033,-0.301105092783922,2.45702144629846,2.16102152867226,-0.510825623765991,5.19788911171354,3.04356960296815,7.87165452477102,-0.82098055206983,6.13544858561722,6.19778742069185,6.58430785008361,7.62810411696723,5.35658627467201,0,3.52459425980608,2.94021956362373,1.91250108692418,5.84302254174771,-0.994252273343867,0,5.77299754367767,6.85328853346823,3.3499040872746,5.66448709204856,0.425267735404344,3.10368941505908,0,0,0
"MYA",1.7630170003624,2.33891702224144,0,0,0,-4.60517018598809,0,0,0,0,0,0.0953101798043249,0,-3.91202300542815,0,0,0,-2.99573227355399,1.01884732019925,0,-4.60517018598809,-2.52572864430826,2.02287119019144,0,4.42172800152543,1.55603713570699,3.3779287547228,3.16039889510922,-3.2188758248682,4.08328361486268,1.57069708411767,3.16082289341958,-0.430782916092454,1.16002091679675,2.72785282839839,-0.116533816255952,0.587786664902119,0,3.72328088083127,0,0,0,-0.843970070294529,0.350656871613169,-0.59783700075562,-1.42711635564015,0,-1.04982212449868,1.10525683138678,-2.65926003693278,0,-0.0943106794712413,2.93863268151342,0,0,0,0,-0.127833371509885,1.43031124653666,0.867100487683383,2.68307421503203,0,0,0,0,0,0,0,0,0,0,0,0.307484699747961,1.7630170003624,-4.60517018598809,0.662687973075237,-0.7339691750802,0,0,0,0,0,0,0.198850858745165,0,0,0,0,0,0,0,-1.17118298150295,0,1.46093790411566,0.631271776841858,0,0,0,-0.0512932943875506,-4.60517018598809,-4.60517018598809,-1.77195684193188,0,0,-1.02165124753198,1.73342389221509,1.61740608208328,0,-0.22314355131421,-1.23787435600162,0.683096844706444,1.93441576962958,0,1.4655675420144,-0.0618754037180875,-1.42711635564015,2.89314568477889,0.774727167552368,0,0,0,0,0,7.23426375608859,0,4.86950857750696,5.23787710273662,5.71801405690293,6.42303590230063,3.73337469400049,3.52459425980608,0,1.91102289005487,0,7.84879325610061,-0.693147180559945,0,6.00126635208024,6.63922202536912,2.41591377830105,4.60457000591606,0,1.01160091167848,0,0,0
